Date,Rainfall_mm,River_Level_m,Temperature_C,Humidity_pct
2013-07-26,1.9,1.481,20.12,51.93
2013-07-27,3.81,1.827,20.02,54.12
2013-07-28,7.01,2.172,19.62,55.17
2013-07-29,0.63,2.557,20.4,53.86
2013-07-30,4.84,2.532,19.66,52.71
2013-07-31,1.6,2.808,19.98,58.16
2013-08-01,0.0,2.936,19.63,54.37
2013-08-02,1.6,2.841,18.74,60.89
2013-08-03,3.23,2.962,19.0,54.76
2013-08-04,2.41,2.597,19.76,56.93
2013-08-05,1.42,2.431,19.68,52.9
2013-08-06,0.0,2.463,20.31,51.26
2013-08-07,1.11,1.987,20.85,53.76
2013-08-08,0.17,2.118,18.4,56.58
2013-08-09,4.81,2.035,18.99,52.16
2013-08-10,3.64,2.158,18.6,53.5
2013-08-11,2.51,2.273,17.62,52.67
2013-08-12,1.33,2.198,19.22,51.34
2013-08-13,3.15,2.239,19.37,51.24
2013-08-14,0.51,2.608,17.46,48.14
2013-08-15,1.17,2.589,18.1,50.86
2013-08-16,0.0,2.592,17.94,52.61
2013-08-17,1.62,2.11,16.84,51.3
2013-08-18,3.49,2.061,18.26,50.73
2013-08-19,0.36,2.174,17.09,52.12
2013-08-20,2.05,1.827,18.34,50.31
2013-08-21,1.2,1.948,18.39,49.54
2013-08-22,1.04,1.972,18.46,51.49
2013-08-23,1.33,2.076,18.46,49.49
2013-08-24,2.7,2.126,19.5,48.16
2013-08-25,4.39,2.222,17.11,50.07
2013-08-26,0.93,2.197,17.11,48.37
2013-08-27,2.55,2.3115,18.48,47.44
2013-08-28,1.24,2.426,17.64,48.56
2013-08-29,4.32,2.328,18.85,48.41
2013-08-30,0.86,2.614,18.25,44.43
2013-08-31,1.15,2.406,19.56,48.57
2013-09-01,4.87,2.428,17.51,52.94
2013-09-02,0.0,2.272,16.08,44.3
2013-09-03,1.19,2.348,17.86,45.58
2013-09-04,5.4,2.297,17.41,55.27
2013-09-05,4.48,2.4165,17.98,44.32
2013-09-06,1.46,2.536,18.07,50.51
2013-09-07,1.01,2.721,16.84,45.83
2013-09-08,0.72,2.82,16.34,46.57
2013-09-09,1.92,2.277,17.17,45.87
2013-09-10,0.0,2.34,14.91,47.42
2013-09-11,0.03,2.428,17.34,41.29
2013-09-12,3.24,1.85,16.82,46.49
2013-09-13,1.22,1.789,18.07,44.62
2013-09-14,0.45,1.944,15.2,40.14
2013-09-15,2.54,1.994,17.17,49.0
2013-09-16,3.29,1.852,18.72,40.0
2013-09-17,1.27,1.988,17.8,51.93
2013-09-18,1.21,2.119,18.08,47.26
2013-09-19,2.6,2.203,17.43,41.26
2013-09-20,3.19,2.4,15.41,49.3
2013-09-21,1.73,2.311,17.22,42.98
2013-09-22,3.45,2.428,17.45,43.06
2013-09-23,1.47,2.701,15.96,40.0
2013-09-24,0.85,2.451,16.9,42.51
2013-09-25,0.68,2.459,14.12,42.83
2013-09-26,0.82,2.227,16.68,47.5
2013-09-27,1.12,2.122,16.57,48.52
2013-09-28,22.52,1.906,18.4,41.29
2013-09-29,3.47,3.753,16.4,45.81
2013-09-30,8.02,3.797,16.73,40.0
2013-10-01,4.06,4.138,16.92,45.83
2013-10-02,5.9,4.419,16.41,51.5
2013-10-03,9.2,4.841,17.73,40.0
2013-10-04,8.22,5.388,15.02,42.01
2013-10-05,8.91,6.044,18.16,47.26
2013-10-06,2.48,5.1,17.02,47.65
2013-10-07,7.99,4.856,18.34,42.33
2013-10-08,0.0,4.95,14.3,49.62
2013-10-09,0.1,4.485,14.63,42.81
2013-10-10,4.66,4.138,16.79,50.33
2013-10-11,6.53,3.732,17.6,46.78
2013-10-12,2.28,3.531,16.56,49.26
2013-10-13,23.65,4.216,17.71,46.63
2013-10-14,14.35,4.901,18.13,47.57
2013-10-15,5.21,5.229,17.84,47.82
2013-10-16,3.39,5.721,17.3,49.21
2013-10-17,14.48,6.01,17.31,45.78
2013-10-18,8.01,6.61,16.63,43.28
2013-10-19,4.05,6.77,17.22,45.85
2013-10-20,8.3,6.243499999999999,16.28,44.2
2013-10-21,9.13,5.717,16.55,44.52
2013-10-22,8.14,5.531,17.88,51.41
2013-10-23,9.14,5.505,16.93,48.45
2013-10-24,8.38,6.166,16.69,48.45
2013-10-25,0.67,5.581,17.91,50.08
2013-10-26,19.35,5.008,17.88,48.86
2013-10-27,9.78,6.434,17.32,52.76
2013-10-28,1.28,6.242,17.43,41.03
2013-10-29,18.07,5.799,18.04,44.49
2013-10-30,4.53,6.589,18.63,45.55
2013-10-31,12.06,6.5,17.91,43.7
2013-11-01,1.15,6.351,16.56,48.34
2013-11-02,1.92,6.435,17.58,48.67
2013-11-03,4.37,5.185,17.44,54.3
2013-11-04,0.6,4.65,16.84,51.28
2013-11-05,9.77,4.57,18.44,47.25
2013-11-06,6.25,4.048,18.57,50.46
2013-11-07,3.76,4.063,18.77,43.7
2013-11-08,0.0,3.336,17.11,49.82
2013-11-09,0.03,3.406,18.31,49.88
2013-11-10,7.3,3.22,18.2,47.13
2013-11-11,8.94,3.386,18.57,49.46
2013-11-12,7.65,4.048,18.45,48.21
2013-11-13,3.92,3.823,18.37,47.73
2013-11-14,20.12,3.801,18.31,52.79
2013-11-15,6.99,5.001,19.61,54.11
2013-11-16,16.03,5.519,17.7,52.79
2013-11-17,14.37,6.747,18.45,50.2
2013-11-18,4.15,7.481,19.77,49.78
2013-11-19,3.96,7.008,17.95,50.81
2013-11-20,11.79,6.562,18.06,51.63
2013-11-21,11.62,7.272,19.62,49.94
2013-11-22,2.16,6.689,17.53,55.99
2013-11-23,0.0,6.306,19.69,52.5
2013-11-24,1.84,5.02,18.61,55.68
2013-11-25,1.01,4.003,19.58,49.47
2013-11-26,5.73,3.643,18.02,51.89
2013-11-27,6.84,3.845,20.5,56.82
2013-11-28,3.94,3.654,18.17,57.15
2013-11-29,0.81,3.025,20.18,51.22
2013-11-30,14.01,2.871,18.36,56.03
2013-12-01,9.57,3.983,21.41,56.41
2013-12-02,0.0,4.643,19.61,53.6
2013-12-03,4.95,4.36,21.71,57.11
2013-12-04,5.85,4.413,19.02,51.6
2013-12-05,6.57,4.218,19.47,53.88
2013-12-06,5.79,4.431,21.2,58.77
2013-12-07,5.04,4.976,18.65,57.38
2013-12-08,4.7,4.316,19.45,57.85
2013-12-09,17.22,3.813,20.73,57.4
2013-12-10,7.98,5.375,19.29,59.86
2013-12-11,1.5,5.473,20.92,60.33
2013-12-12,2.26,5.026,20.65,61.28
2013-12-13,5.71,4.651,19.04,59.61
2013-12-14,8.2,4.855,21.61,58.4
2013-12-15,0.0,5.018,19.46,58.22
2013-12-16,3.79,4.697,21.58,57.06
2013-12-17,3.31,3.289,21.02,59.35
2013-12-18,0.6,3.206,20.52,59.08
2013-12-19,7.43,3.058,19.95,66.04
2013-12-20,0.5,3.384,21.47,58.43
2013-12-21,0.2,3.1,20.36,65.03
2013-12-22,2.64,2.576,22.52,61.45
2013-12-23,0.0,2.904,22.64,61.98
2013-12-24,1.1,2.399,23.13,64.14
2013-12-25,1.02,2.127,21.85,59.03
2013-12-26,4.9,2.154,21.25,61.22
2013-12-27,0.46,2.125,21.44,60.24
2013-12-28,4.69,1.926,21.46,63.17
2013-12-29,3.63,2.447,22.16,61.93
2013-12-30,0.25,2.493,22.44,68.95
2013-12-31,2.25,2.502,23.32,63.59
2014-01-01,1.63,2.419,22.19,58.55
2014-01-02,0.0,2.589,20.85,65.03
2014-01-03,0.46,2.087,21.94,68.8
2014-01-04,3.43,2.174,23.99,71.61
2014-01-05,0.0,2.224,20.96,66.37
2014-01-06,2.33,1.965,23.34,65.85
2014-01-07,0.0,2.029,22.3,67.7
2014-01-08,9.31,1.771,21.89,69.33
2014-01-09,1.27,2.1285,23.25,65.04
2014-01-10,0.0,2.486,24.5,68.03
2014-01-11,0.25,2.394,23.37,68.95
2014-01-12,3.44,2.322,22.85,69.58
2014-01-13,0.0,2.574,21.9,69.34
2014-01-14,1.1,2.287,23.18,67.3
2014-01-15,2.46,2.44,22.03,71.46
2014-01-16,2.78,1.926,23.13,70.64
2014-01-17,1.43,2.023,23.46,70.96
2014-01-18,0.04,2.163,21.25,68.18
2014-01-19,0.91,2.049,25.08,73.67
2014-01-20,0.48,1.95,22.53,69.23
2014-01-21,2.05,1.938,23.66,77.24
2014-01-22,1.89,1.965,24.46,69.18
2014-01-23,1.74,1.942,25.32,75.32
2014-01-24,2.4,1.873,23.29,67.62
2014-01-25,2.84,1.816,21.65,66.88
2014-01-26,4.59,2.121,25.32,72.3
2014-01-27,0.0,2.486,23.07,67.49
2014-01-28,3.97,2.306,24.75,76.76
2014-01-29,1.36,2.532,24.89,74.81
2014-01-30,0.38,2.79,21.29,79.38
2014-01-31,5.28,2.7125,23.0,74.97
2014-02-01,0.0,2.635,24.23,76.49
2014-02-02,1.98,2.363,22.18,75.24
2014-02-03,1.38,2.226,23.5,73.71
2014-02-04,3.85,2.267,25.03,75.4
2014-02-05,1.06,2.314,24.89,73.28
2014-02-06,0.0,2.243,25.35,78.33
2014-02-07,2.12,2.39,25.56,76.52
2014-02-08,1.66,2.039,23.5,77.41
2014-02-09,2.67,2.064,23.96,86.44
2014-02-10,6.68,2.303,26.07,77.02
2014-02-11,2.07,2.547,26.9,79.43
2014-02-12,1.71,2.344,24.47,78.58
2014-02-13,3.25,2.552,25.76,82.46
2014-02-14,1.98,3.004,26.37,79.95
2014-02-15,1.43,2.619,25.86,78.66
2014-02-16,5.36,2.65,25.43,86.59
2014-02-17,0.0,3.074,25.09,77.36
2014-02-18,1.13,2.4,27.78,79.58
2014-02-19,1.72,2.45,25.94,83.14
2014-02-20,0.89,2.306,26.29,78.15
2014-02-21,3.02,2.215,26.28,83.12
2014-02-22,0.49,2.458,25.19,79.59
2014-02-23,0.48,2.089,26.11,84.24
2014-02-24,4.99,1.921,25.79,84.36
2014-02-25,0.0,2.286,25.82,81.35
2014-02-26,4.63,1.978,26.52,78.81
2014-02-27,0.33,2.416,25.33,80.82
2014-02-28,23.0,2.322,25.09,82.13
2014-03-01,1.04,3.923,26.84,85.01
2014-03-02,9.19,3.991,25.85,83.48
2014-03-03,1.69,4.619,26.08,84.3
2014-03-04,42.02,4.397,24.53,83.89
2014-03-05,7.15,7.776,27.46,85.53
2014-03-06,8.82,8.028,27.06,82.54
2014-03-07,8.34,8.48,27.28,83.78
2014-03-08,9.95,7.589,26.99,83.5
2014-03-09,22.67,8.057,25.12,82.24
2014-03-10,6.93,9.327,26.9,86.71
2014-03-11,1.47,9.678,26.09,86.77
2014-03-12,2.73,6.298,25.77,87.53
2014-03-13,38.83,6.126,27.26,81.73
2014-03-14,3.59,8.379,28.44,85.18
2014-03-15,21.0,8.2,28.3,87.5
2014-03-16,16.23,8.907,27.45,88.82
2014-03-17,4.46,8.313,26.82,79.88
2014-03-18,10.61,8.418,26.65,84.47
2014-03-19,17.09,9.014,25.98,83.99
2014-03-20,12.93,10.232,26.64,89.4
2014-03-21,12.34,7.988,27.83,78.06
2014-03-22,3.46,8.584,28.76,81.61
2014-03-23,6.13,7.537,26.13,89.1
2014-03-24,52.22,6.561,24.97,83.44
2014-03-25,14.51,10.432,26.44,80.98
2014-03-26,0.0,9.863,27.88,89.45
2014-03-27,25.23,9.294,29.06,80.65
2014-03-28,0.04,10.334,28.3,88.03
2014-03-29,4.22,9.487,28.28,80.3
2014-03-30,22.77,9.385,26.15,80.67
2014-03-31,17.88,10.813,26.18,85.6
2014-04-01,8.89,7.773,25.68,82.45
2014-04-02,0.82,7.635,26.33,85.81
2014-04-03,2.75,7.436,27.91,90.38
2014-04-04,10.19,5.891,28.61,84.49
2014-04-05,74.91,6.641,27.33,89.82
2014-04-06,30.16,12.247,26.72,85.87
2014-04-07,3.46,12.838,25.9,87.73
2014-04-08,0.44,11.669,26.84,77.76
2014-04-09,6.99,10.936,27.15,86.68
2014-04-10,55.22,11.491,25.47,86.17
2014-04-11,2.04,15.93,27.84,83.58
2014-04-12,10.9,15.188,26.47,90.28
2014-04-13,13.97,11.928,27.74,83.04
2014-04-14,11.52,8.668,26.85,79.62
2014-04-15,8.96,9.296,27.14,86.7
2014-04-16,5.67,9.954,26.12,80.0
2014-04-17,49.09,9.762,26.45,84.4
2014-04-18,27.05,9.417,27.41,88.09
2014-04-19,17.59,11.457,26.61,85.46
2014-04-20,10.21,11.825,25.61,83.11
2014-04-21,1.03,11.803,26.8,82.68
2014-04-22,2.51,10.92,27.04,87.41
2014-04-23,6.21,10.307,27.99,79.83
2014-04-24,16.31,10.172,27.74,85.68
2014-04-25,21.43,7.713,26.49,89.79
2014-04-26,6.06,7.251,25.97,84.7
2014-04-27,0.0,6.352,26.25,82.2
2014-04-28,37.06,5.643,25.92,82.28
2014-04-29,5.95,8.349,26.91,81.16
2014-04-30,5.11,8.846,27.4,80.48
2014-05-01,10.87,8.594,27.56,82.62
2014-05-02,33.16,8.089,25.86,84.12
2014-05-03,18.22,9.297,25.71,86.74
2014-05-04,7.25,10.113,25.76,75.85
2014-05-05,1.71,10.564,24.2,74.21
2014-05-06,4.41,7.79,24.88,86.22
2014-05-07,52.67,7.722,26.0,81.3
2014-05-08,19.57,11.448,26.36,81.25
2014-05-09,1.57,12.173,26.42,82.22
2014-05-10,14.27,9.55,25.09,79.94
2014-05-11,16.83,9.147,25.33,86.2
2014-05-12,4.07,10.093,25.49,81.53
2014-05-13,6.21,10.285,25.32,78.48
2014-05-14,21.4,10.468,26.34,78.52
2014-05-15,3.78,7.856,24.28,78.92
2014-05-16,3.71,6.516,24.38,76.78
2014-05-17,8.64,6.725,25.17,83.93
2014-05-18,2.94,6.477,24.04,78.99
2014-05-19,11.48,5.193,23.44,74.85
2014-05-20,1.21,5.809,23.78,79.32
2014-05-21,1.64,5.422,24.97,82.16
2014-05-22,6.65,3.81,25.77,80.76
2014-05-23,5.83,4.032,25.73,75.03
2014-05-24,25.94,4.184,26.6,73.71
2014-05-25,8.91,5.795,25.04,81.04
2014-05-26,19.84,6.201,25.11,71.6
2014-05-27,2.32,6.926,24.55,77.3
2014-05-28,5.27,7.035,24.52,74.2
2014-05-29,3.99,6.946,26.73,79.56
2014-05-30,1.71,7.002,24.84,72.16
2014-05-31,1.58,6.58,24.85,72.64
2014-06-01,3.78,4.801,23.29,76.58
2014-06-02,0.14,4.205,24.77,76.81
2014-06-03,1.15,2.598,24.94,78.2
2014-06-04,1.13,2.466,25.31,75.23
2014-06-05,0.0,2.248,24.76,74.55
2014-06-06,0.0,2.051,23.92,76.33
2014-06-07,0.01,1.848,23.8,68.76
2014-06-08,2.67,1.577,23.82,69.92
2014-06-09,3.03,1.823,23.92,68.37
2014-06-10,2.35,1.904,25.0,63.86
2014-06-11,0.91,2.013,24.72,74.11
2014-06-12,2.52,2.046,24.32,75.55
2014-06-13,0.67,1.955,25.51,72.6
2014-06-14,0.37,2.082,20.74,71.74
2014-06-15,0.79,2.284,22.86,70.53
2014-06-16,0.65,1.97,23.22,70.11
2014-06-17,0.78,1.833,22.48,74.69
2014-06-18,0.85,1.727,22.14,73.92
2014-06-19,7.79,1.603,21.27,67.18
2014-06-20,1.42,2.116,22.59,71.92
2014-06-21,7.76,2.303,23.71,71.94
2014-06-22,0.3,2.876,23.5,69.87
2014-06-23,2.71,2.875,21.89,68.74
2014-06-24,2.01,3.03,22.78,68.29
2014-06-25,0.0,3.068,23.83,62.44
2014-06-26,0.74,2.992,20.87,61.84
2014-06-27,0.96,2.421,22.14,68.55
2014-06-28,3.35,2.296,22.5,62.56
2014-06-29,3.43,2.1996666666666664,22.14,61.35
2014-06-30,0.0,2.1033333333333335,22.89,58.95
2014-07-01,0.42,2.007,20.46,63.4
2014-07-02,2.91,1.846,20.87,65.61
2014-07-03,0.0,1.976,22.47,65.5
2014-07-04,0.52,2.106,20.0,66.35
2014-07-05,2.6,2.081,22.42,62.28
2014-07-06,2.02,2.026,21.98,63.43
2014-07-07,0.08,1.997,22.18,65.3
2014-07-08,2.47,1.883,20.89,63.82
2014-07-09,1.85,2.149,21.78,60.33
2014-07-10,2.4,2.015,20.01,62.64
2014-07-11,0.0,2.268,20.69,55.45
2014-07-12,2.46,2.214,21.05,61.07
2014-07-13,0.86,2.16,20.03,58.87
2014-07-14,0.28,2.02,21.07,64.95
2014-07-15,0.86,2.035,19.62,57.13
2014-07-16,5.92,1.85,20.95,60.08
2014-07-17,0.0,2.172,22.34,58.11
2014-07-18,0.98,2.121,19.26,57.39
2014-07-19,0.0,2.012,20.41,59.87
2014-07-20,14.61,2.073,18.73,57.16
2014-07-21,2.27,2.7649999999999997,19.44,63.64
2014-07-22,0.31,3.457,20.89,51.84
2014-07-23,0.28,3.058,19.68,59.34
2014-07-24,4.67,2.701,20.77,56.87
2014-07-25,0.0,3.014,20.31,56.66
2014-07-26,0.0,2.892,19.81,57.41
2014-07-27,1.86,3.078,18.77,59.18
2014-07-28,1.75,1.841,20.41,56.68
2014-07-29,1.38,1.842,19.95,58.58
2014-07-30,2.39,2.054,18.04,55.41
2014-07-31,3.18,2.238,18.53,51.87
2014-08-01,2.69,1.906,16.65,54.41
2014-08-02,0.63,2.318,17.98,57.84
2014-08-03,2.34,2.323,18.96,52.86
2014-08-04,0.82,2.257,18.15,50.56
2014-08-05,2.25,2.196,18.3,55.38
2014-08-06,2.78,2.141,20.45,54.25
2014-08-07,0.66,2.547,20.02,50.65
2014-08-08,2.9,2.275,18.23,52.0
2014-08-09,4.27,2.061,19.65,51.88
2014-08-10,0.65,2.561,20.0,52.18
2014-08-11,4.86,2.289,19.34,53.84
2014-08-12,0.39,2.761,18.96,50.42
2014-08-13,1.45,2.471,19.69,53.48
2014-08-14,2.82,2.378,19.3,49.53
2014-08-15,1.18,2.558,17.26,55.89
2014-08-16,0.0,2.384,18.22,55.71
2014-08-17,2.04,2.248,17.8,47.84
2014-08-18,0.0,2.309,19.45,46.5
2014-08-19,2.38,1.841,17.66,52.88
2014-08-20,1.74,2.092,17.43,50.5
2014-08-21,1.21,1.85,19.15,51.16
2014-08-22,1.26,1.761,18.33,47.32
2014-08-23,5.63,1.938,20.13,48.68
2014-08-24,1.47,2.414,17.11,47.84
2014-08-25,4.56,2.323,17.4,49.58
2014-08-26,7.56,2.472,18.99,44.74
2014-08-27,5.84,2.968,16.54,47.98
2014-08-28,2.62,3.444,19.09,44.33
2014-08-29,0.0,3.758,16.52,46.37
2014-08-30,1.32,3.536,18.29,47.45
2014-08-31,2.9,3.227,15.8,49.09
2014-09-01,2.13,3.218,17.65,49.17
2014-09-02,5.77,3.023,16.19,49.52
2014-09-03,1.54,2.743,19.45,42.63
2014-09-04,7.84,2.598,16.41,50.73
2014-09-05,0.0,2.913,16.62,44.85
2014-09-06,2.55,2.989,17.95,44.93
2014-09-07,3.02,3.021,16.78,47.32
2014-09-08,0.63,3.056,18.05,45.37
2014-09-09,0.61,2.899,16.6,47.35
2014-09-10,0.06,2.518,16.5,47.79
2014-09-11,0.0,2.477,17.23,43.74
2014-09-12,2.84,1.623,16.01,45.38
2014-09-13,5.42,1.828,17.6,45.36
2014-09-14,2.23,2.249,18.06,48.61
2014-09-15,0.0,2.287,17.71,44.25
2014-09-16,0.35,2.262,17.78,44.03
2014-09-17,2.45,1.95,15.2,42.41
2014-09-18,1.17,2.223,16.64,42.68
2014-09-19,1.38,2.209,16.86,41.29
2014-09-20,2.83,2.185,18.52,43.17
2014-09-21,3.6,2.145,16.48,50.01
2014-09-22,1.95,2.141,14.74,47.25
2014-09-23,0.68,2.261,16.03,48.97
2014-09-24,0.63,2.379,16.36,42.25
2014-09-25,0.0,2.1,14.86,40.0
2014-09-26,1.79,2.245,17.98,45.99
2014-09-27,7.71,2.119,15.44,50.58
2014-09-28,34.11,3.5635000000000003,17.45,43.55
2014-09-29,47.69,5.008,15.91,45.31
2014-09-30,8.2,8.703,18.51,40.29
2014-10-01,13.7,9.37,16.73,45.09
2014-10-02,0.0,10.235,16.52,44.64
2014-10-03,2.16,10.365,17.54,40.0
2014-10-04,13.95,10.296,16.01,41.94
2014-10-05,6.51,10.724,17.6,41.73
2014-10-06,2.1,8.499,16.55,40.38
2014-10-07,2.65,4.82,16.44,42.98
2014-10-08,2.83,4.411,16.96,46.73
2014-10-09,12.9,3.728,15.97,43.35
2014-10-10,15.78,4.719,16.89,48.76
2014-10-11,14.08,5.613,17.43,44.29
2014-10-12,3.53,5.5055,14.8,46.42
2014-10-13,0.78,5.398,18.22,47.01
2014-10-14,1.87,5.326,17.97,50.2
2014-10-15,6.06,5.311,15.32,43.54
2014-10-16,4.47,5.717,15.18,47.1
2014-10-17,1.64,4.871,18.06,43.04
2014-10-18,0.93,3.962,18.01,51.15
2014-10-19,2.97,2.574,17.9,42.97
2014-10-20,6.14,2.663,15.87,47.35
2014-10-21,4.0,3.205,19.16,51.0
2014-10-22,3.52,3.382,16.61,42.86
2014-10-23,2.4,3.06,17.63,48.37
2014-10-24,2.45,3.028,17.68,43.74
2014-10-25,0.0,3.074,19.06,53.84
2014-10-26,3.11,2.85,17.63,41.33
2014-10-27,14.22,2.961,17.96,42.61
2014-10-28,31.25,4.328,17.5,43.95
2014-10-29,4.77,5.695,16.42,44.21
2014-10-30,1.3,6.025,15.34,49.21
2014-10-31,0.0,5.684,17.74,53.22
2014-11-01,26.38,5.586,16.34,51.47
2014-11-02,11.93,7.557,18.15,48.89
2014-11-03,8.27,8.398,17.99,48.41
2014-11-04,4.63,7.805,18.02,46.75
2014-11-05,6.51,5.753,16.89,49.94
2014-11-06,7.24,5.763,19.03,48.35
2014-11-07,6.97,6.477,18.52,49.75
2014-11-08,15.2,6.99,16.92,47.17
2014-11-09,8.7,6.169,20.22,46.01
2014-11-10,9.8,5.767,18.0,49.91
2014-11-11,6.82,6.037,16.93,50.07
2014-11-12,0.47,6.103,17.56,48.5
2014-11-13,0.47,5.627,16.87,48.23
2014-11-14,14.29,5.286,19.8,52.44
2014-11-15,1.69,5.612,19.58,52.38
2014-11-16,6.82,4.702,19.3,56.89
2014-11-17,11.34,4.477,19.18,55.65
2014-11-18,28.22,4.495,19.94,48.19
2014-11-19,0.0,6.132,18.51,51.45
2014-11-20,0.45,6.123,19.25,48.2
2014-11-21,3.7,6.338,18.08,47.04
2014-11-22,6.31,5.551,18.8,59.42
2014-11-23,7.87,5.756,19.48,57.55
2014-11-24,1.04,5.846,16.01,51.49
2014-11-25,2.98,5.085,18.55,57.4
2014-11-26,23.17,2.995,19.4,58.13
2014-11-27,4.85,4.952,19.23,48.48
2014-11-28,7.34,5.223,18.93,57.08
2014-11-29,0.0,5.498,20.05,53.35
2014-11-30,6.99,4.91,18.82,56.27
2014-12-01,3.91,4.815,18.38,64.45
2014-12-02,1.22,4.823,20.87,60.49
2014-12-03,2.38,5.122,20.8,55.65
2014-12-04,7.96,3.321,19.24,60.61
2014-12-05,3.94,3.544,19.85,50.89
2014-12-06,2.49,3.117,20.84,58.48
2014-12-07,8.25,3.447,20.12,58.87
2014-12-08,11.4,3.535,20.68,59.72
2014-12-09,27.71,4.132,20.71,56.4
2014-12-10,2.55,6.364,19.99,59.4
2014-12-11,6.2,6.356,20.91,61.14
2014-12-12,7.39,6.067,19.51,51.93
2014-12-13,5.25,6.349,20.95,58.28
2014-12-14,7.07,6.57,20.57,56.85
2014-12-15,15.2,6.787,20.36,61.88
2014-12-16,1.8,7.059,19.56,64.36
2014-12-17,3.24,4.752,21.02,58.73
2014-12-18,3.2,4.694,21.01,57.63
2014-12-19,2.32,4.665,20.22,61.59
2014-12-20,0.18,4.251,19.55,58.11
2014-12-21,0.87,3.872,19.58,61.23
2014-12-22,0.93,3.419,21.06,61.26
2014-12-23,0.0,2.248,21.71,64.34
2014-12-24,2.9,1.948,23.33,63.88
2014-12-25,1.11,2.061,21.53,63.76
2014-12-26,8.4,1.95,20.03,68.53
2014-12-27,5.94,2.279,21.53,64.78
2014-12-28,1.71,2.842,23.08,63.06
2014-12-29,1.08,2.824,21.23,63.77
2014-12-30,4.91,3.091,23.12,62.71
2014-12-31,0.0,3.151,22.26,62.29
2015-01-01,1.15,3.168,22.82,61.52
2015-01-02,2.79,2.888,24.12,69.44
2015-01-03,1.68,2.786,20.51,64.22
2015-01-04,2.09,2.151,23.33,67.67
2015-01-05,1.82,2.315,22.42,66.16
2015-01-06,5.18,2.192,21.65,67.32
2015-01-07,0.0,2.242,22.59,71.21
2015-01-08,5.87,2.467,24.46,68.62
2015-01-09,0.79,2.857,24.19,65.66
2015-01-10,2.75,2.618,20.94,67.07
2015-01-11,0.07,2.754,22.26,71.68
2015-01-12,3.21,2.623,24.05,70.89
2015-01-13,2.32,2.561,23.17,72.54
2015-01-14,0.0,2.261,23.26,69.39
2015-01-15,1.69,2.399,21.79,66.25
2015-01-16,1.83,2.009,22.7,72.29
2015-01-17,4.37,2.188,22.17,71.86
2015-01-18,3.09,2.334,21.95,72.26
2015-01-19,0.0,2.453,22.43,67.61
2015-01-20,0.32,2.334,22.84,70.15
2015-01-21,0.95,2.169,23.09,69.58
2015-01-22,9.07,2.252,23.09,73.91
2015-01-23,0.47,2.73,25.03,74.33
2015-01-24,2.18,2.634,23.18,73.21
2015-01-25,0.0,2.538,25.59,76.56
2015-01-26,5.05,2.303,23.76,78.44
2015-01-27,2.34,2.811,24.76,75.33
2015-01-28,5.27,2.9505,24.86,76.59
2015-01-29,1.8,3.09,23.57,73.25
2015-01-30,0.0,2.458,24.22,73.0
2015-01-31,0.0,2.644,24.11,78.5
2015-02-01,5.57,2.393,25.06,73.14
2015-02-02,1.05,2.969,24.63,78.14
2015-02-03,7.41,2.279,24.09,81.49
2015-02-04,0.76,2.979,25.02,78.58
2015-02-05,1.33,2.501,25.31,76.65
2015-02-06,1.18,2.454,26.89,73.15
2015-02-07,2.63,2.669,25.18,77.93
2015-02-08,1.1,2.884,25.19,80.74
2015-02-09,2.01,2.498,25.67,77.44
2015-02-10,0.12,2.399,24.36,81.3
2015-02-11,4.06,1.947,23.65,79.58
2015-02-12,0.77,2.265,25.12,79.62
2015-02-13,3.39,2.167,26.57,78.04
2015-02-14,0.0,2.437,26.79,74.87
2015-02-15,4.54,2.087,23.74,78.2
2015-02-16,1.19,2.166,26.34,78.41
2015-02-17,5.83,2.344,23.55,81.67
2015-02-18,0.4,2.8,26.25,80.12
2015-02-19,0.65,2.521,26.25,83.64
2015-02-20,5.66,2.591,24.18,81.45
2015-02-21,7.21,2.466,26.95,79.31
2015-02-22,2.96,3.215,27.75,78.58
2015-02-23,1.53,3.02,26.0,79.42
2015-02-24,2.47,3.018,26.25,81.91
2015-02-25,0.78,2.863,27.63,80.51
2015-02-26,1.09,2.971,25.08,78.58
2015-02-27,2.95,2.966,25.15,85.02
2015-02-28,3.35,2.65,25.45,82.63
2015-03-01,54.17,2.396,26.37,83.17
2015-03-02,11.75,6.6,26.41,80.05
2015-03-03,7.5,7.393,25.87,79.56
2015-03-04,12.37,7.672,26.16,82.35
2015-03-05,8.29,8.593,25.96,76.91
2015-03-06,0.43,9.059,26.04,85.48
2015-03-07,17.49,8.986,25.8,81.17
2015-03-08,9.84,9.986,25.84,82.62
2015-03-09,5.2,6.82,24.64,84.83
2015-03-10,15.92,6.004,26.45,83.0
2015-03-11,57.96,6.874,24.74,80.29
2015-03-12,17.3,10.592,27.48,88.43
2015-03-13,8.76,11.153,26.2,79.42
2015-03-14,1.25,11.788,26.66,77.42
2015-03-15,11.17,10.366,26.43,86.85
2015-03-16,3.86,10.554,26.58,79.94
2015-03-17,8.14,10.658,28.11,88.16
2015-03-18,34.78,9.91,25.52,85.61
2015-03-19,7.27,8.024,25.27,85.41
2015-03-20,16.76,7.35,27.03,82.92
2015-03-21,0.0,7.928,26.43,82.21
2015-03-22,12.58,7.744,27.3,83.62
